sample_id,split,label,sha256
cifar10_test_2581,Test,deer,96e402cc71a4bee881b094b2b7a6387159edf74b2ebd829d667ccf6d2a583d0c
cifar10_test_8456,Test,deer,8a2a40a2f129d85a3b4600799a99855263b57954cb15749b0afc9556b1fdedfa
cifar10_test_5379,Test,deer,46884b51c0d8513672fcc188d8542358976aeb39da483520a58e0533a4b6c867
cifar10_test_6736,Test,deer,13b395742d91f18431fd04621622ebde08e18fe6ffc75fff46e6b7ceea41cb0e
cifar10_test_5866,Test,deer,9099cd036e402ceb75151f068d974336122e26fcd46af4876d5948ae85331fd3
cifar10_test_1953,Test,deer,ddf42dd98f700a9e8156fcc929782c967c67cf8c9fd97417aff9e06aae6f02f9
cifar10_test_580,Test,deer,13ced3ed18734d25968ec0d25e3a5db744f97f517b6eaa8c8038593cef344867
cifar10_test_5345,Test,deer,a60519c5142f7ef9d9e37d7fad3277a84c7969035d8e904b314e45dd54e88d56
cifar10_test_5751,Test,deer,c98cd27244dd4985808bd63994a4adbc358fd5b464bb20cd05f70e005a14c433
cifar10_test_7537,Test,deer,b4c0a71f1d3ce3e66d0d87b631e9b3e19e50392ff14505819ab8292f40ac6e47
cifar10_test_9541,Test,deer,ee56a0adf7afeaa9f5403a3f41426cac4bee70c8b06cf1662b38ba4f90edc1ae
cifar10_test_6909,Test,deer,5919e33d1c924b3bcc31fe6f259cb6e39830195f5423c985ad92bc8afe1d99f2
cifar10_test_1186,Test,deer,b0c1d65bc7918cad2076bec3180fe61efb126ad26a634be92d701d46e3a5bd0d
cifar10_test_1800,Test,deer,79469b2394b271c46441459a4bdcfa2e7570db46f1fcba2c63e2fc7760d8cc30
cifar10_test_3309,Test,deer,ad3c5a07dcd67a91efe3c185670cbcc3457e3ad60dd55fd2a55b9328df82afb2
cifar10_test_3753,Test,deer,b17c893afbaad938e5756e3d471c6ad6fe6bcc6851202987b2e279bf3fde01cc
cifar10_test_4213,Test,deer,89e34a4684e52c8ecf609eeb17e45e4f007d9f71502a3b17c5cb986f8472d2be
cifar10_test_3503,Test,deer,aca8343656b5a0e31243ac94e000a28a7ba1e033eaef83f1fa9a29ca0e90916b
cifar10_test_1836,Test,deer,df00c4591528e945cc223118ead62fd430146ebc3340084b801d637821f93027
cifar10_test_1765,Test,deer,abc9ed24a670d8564692b7dabd0ff54fe59e1830a3fdc6d1304b772db6377860
cifar10_test_6161,Test,deer,525ba29ccb891af40953e441a20ac8d5bb428f94959d258319e7eb840f9d8202
cifar10_test_5066,Test,deer,8d37a9a76741f2341b335f9d78408ca3d83fa6a025d1ce8d5aa0da4142162e9f
cifar10_test_1393,Test,deer,cf4f25d3dfb90784216db1b2e7b096f1b3a25c8218068de18659d00b4b38dacb
cifar10_test_8928,Test,deer,4c4db118e5f1da644af83bb63306f908f6f4ee4a95b603ec3cddab6521565318
cifar10_test_2283,Test,deer,93fc7f88eeba2c15cda324bae7e43da38c14d0e9ba744680f8be8e25fb382a85
cifar10_test_2844,Test,deer,ca793fff7ece726651b16d4b7b4d346e7d772b781b3ceb36e05331a32385b427
cifar10_test_7848,Test,deer,22b915901555dcd9d069f6ade165cc9ccacce6332c7fffde5848f9f74bc75095
cifar10_test_5296,Test,deer,871463ca0e4e7ce525e12a839dfe13a8fdd7ce9b377552274fe4c0c639572d65
cifar10_test_4362,Test,deer,58fc859d17b4fcd6abb5b089efd8163bbd85639bf9643bd460cebc097530e112
cifar10_test_6210,Test,deer,07a1b139d4c78e35bb801c0ee84b4a375b51a326cd6b5d1224a9d045cb21063f
cifar10_test_2858,Test,deer,3b4c13fc3ecc57aca049c114ba5c73b015a1c7c016cb74c4a3dff08a883626bc
cifar10_test_9919,Test,deer,33a3e8baca37d4e428c14a8e191802c8cf396a5359a40bcb370600d979be7420
cifar10_test_835,Test,deer,0548530b3002be77bfa2c86256aabcaf696c689e50abadee5854604e84671300
cifar10_test_4564,Test,deer,b9c2f9759ddff832de5a06e2ffc63b01211add2761f682366a735d5f443acd9d
cifar10_test_1720,Test,deer,bf70551002098eb76ba462e13d0ced221aa4ed154439e12bc8de854d9a1cdf7c
cifar10_test_5863,Test,deer,a8d89650f7611ecf6330a84556bb2c470e81eaf10bd17fe84f883df52bfc1b1d
cifar10_test_1523,Test,deer,5ca9d2bbe7b5a56889cd3e2f76c9ebc94300f1992206d5235a2b140844b1aadd
cifar10_test_1986,Test,deer,e98e11a34c300a180f37b3012ea364c06b1ec8f20e3a3326a65b466d579e0e08
cifar10_test_7335,Test,deer,0b6816e14fd15fd4d47ffb35122b5d552c52516d0d96bebed12f321096bc6174
cifar10_test_3297,Test,deer,258b7c7f100c724494fd2f6cc3bc634fef70a0bafcc347cb8172786dd50bec02
cifar10_test_1554,Test,deer,4d5158d6364c7eb3ffec727f18344576150bba06e07d1e48fa6b20a374bfac50
cifar10_test_3809,Test,deer,de53c1901ffd62c85effcd13ed294c34eab5ab827e0c088ed3098617105b5030
cifar10_test_8309,Test,deer,ea2c054015909f761fbbe49d596556b3fbf236cb30b327012b07804adbc31070
cifar10_test_2015,Test,deer,917d54ae131b31cb395ec5eb77df3a07aa1cf17c05b292c0a808338c104532db
cifar10_test_1762,Test,deer,1a3f66551eebfab9ee0cca45409420bab5831b40123890bfab3f666817e9b08a
cifar10_test_6461,Test,deer,447f97054f0beafa2c31875db284e189d819cda18649dd200ce9ca1a6c54a0e9
cifar10_test_2260,Test,deer,713e2a1f26a1d3099121269db7f2b9e0274a34424ef5080711e13d0a3319f608
cifar10_test_4117,Test,deer,fc0022215823577ec37f1bd0dae8bbc6b220f1648e0eb89c683178cb0960b830
cifar10_test_2208,Test,deer,f5e4c4b6046ec2214d084dc5b059443a6e62f477d496d967405bc97c717c84c3
cifar10_test_4031,Test,deer,36eb8416605ed19b70aa829493e66956a7b4de2073bc59aec116ed29d4a759f9
cifar10_test_3043,Test,deer,2c8a2d393aa8f04d99d6d08ba5d60f8869aedef47db00d12242713726a9a2f8e
cifar10_test_3759,Test,deer,9d17b7182acfa851be3d11550ca9a77a9be78fd6b22baffd3961daaa8fcfdfd9
cifar10_test_3621,Test,deer,a49ef746b8411042ce0757baf46b55a1911e99e76daa0b8664f84b0100712031
cifar10_test_2605,Test,deer,bc51b9b547ad2e6076aa0e518e6a1279d0982b61ef03f84914c675b7918446bf
cifar10_test_9441,Test,deer,f0d106a7dc68d3e7a9ddca1512866655177b396e5b333d6d8242cc5f6c391b1c
cifar10_test_2134,Test,deer,7eb69e17f8669a42563bfb1c6586290086859e18b65dd5dc6f4e0879f28459cb
cifar10_test_5932,Test,deer,fffa9dd5c34c8395930f8eb2dbf3105a7fb3fb50af0204d2376bbacae88d4024
cifar10_test_324,Test,deer,10046a4721c5a11631af1e96b2c5bce85cd12bd2d8c2e51e2044209b07ef7d37
cifar10_test_8889,Test,deer,72c6e0b568b020d3789408ac871eed52b173da8964f0e82c3c43a85dbbdc753d
cifar10_test_7531,Test,deer,cc43b3a6687805cf514ad4d56baf4e19ae21a1ca9e07242a87b80a9ab5f170ae
cifar10_test_6153,Test,deer,0735c89ede9041e1a473a5beca0c0af71a9fa5d33de15b6a7f5f4c4e0fb928da
cifar10_test_7273,Test,deer,85db3debc166c42167668df3a06202c809357976378a83fdc64d7db70825047a
cifar10_test_8180,Test,deer,ef210df085919f8343cc5262137ee85cb3298b61c8bf33fa99370bc3db3fb390
cifar10_test_8122,Test,deer,a6057e366ef904510a31ce476b6630cdaa4fde29227a2ad58caf823183c22fce
cifar10_test_5829,Test,deer,aa419d1c5ac16168e6e848fb0f6adc9a2960d1bba7a793452b64996124e35f1c
cifar10_test_2981,Test,deer,f9014d6e2a52eece71137401cd0e5228c4b191fd6c3d14ca746e4be2baf718ce
cifar10_test_4712,Test,deer,5505cc7ec8d0076e66a2b0cb0a7ad8e2c93533cbd1f8a03c11978fbc2cd262ed
cifar10_test_7726,Test,deer,6c212f48749c41aa5f1dd988041c41b41e35ac13c5dd11807491f63f00cc9d91
cifar10_test_5193,Test,deer,407d51a2b5ca4b50881310bf589556253b47f0de09efdd2bf515798fa4640663
cifar10_test_9981,Test,deer,63fe54c70d60d8d2b1c281216d9f097bd9be82ecf4f12c4d034b0f1f65a8dce8
cifar10_test_6336,Test,deer,35bb81f150099a734f124e70fc340d88171f656c1b29d18a9170541685689e8b
cifar10_test_2905,Test,deer,28570a142b51bbebaef5d696c2c47325f08f1880ab77d4b7f4d677573fe199cb
cifar10_test_8322,Test,deer,2c3a4ba410289f7354d5ac644ef1dd4d6110f146c6a946c2bbe6c212125a2022
cifar10_test_7059,Test,deer,80f688ba460a5892ae61519d896e3f8cb66da48909b9cc6ddf039f73c2447168
cifar10_test_3016,Test,deer,d42346eb68bdf7a6a74b06dc9a94d119d8cd0a280533210a37d8a79d87eaa81d
cifar10_test_9335,Test,deer,c5022131ce0c2261c2f6578c6dbc36dded278f3a419c5fc6da610cea6c919ad1
cifar10_test_890,Test,deer,3c333e8c584530709fab1481ddd086880b8363e4e375b6a303f211c7eeadbd72
cifar10_test_4608,Test,deer,480ce60a0ebb058464018737b24b5326061a3b7667b982e92a4e71d9d10f89a1
cifar10_test_7140,Test,deer,0629325c8fad1aedc2cc0fd7455a0f0d17aa1e786dd3d61d6bd0a754b78f2bce
cifar10_test_7482,Test,deer,533efcc8738fdc80e07d95dfd9abed046dffa805d808ef64076a8d96318eb7eb
cifar10_test_5848,Test,deer,fb8c6c99f36e1593e217dd66eb53f22c46dcb0954142da2eec3efc627372dc29
cifar10_test_5172,Test,deer,19f0b3d87e01404c7a740ed8d45e1b1e65d6206fef6a5ca2d2f35ccecffcccab
cifar10_test_6367,Test,deer,c5ba63aaa8dffa0ebe2172331824b3197fa7e267a42e6945379ce88863a58737
cifar10_test_1217,Test,deer,27c02b184830dd9505abcff47201efe4dee987dd374c611340f438729fb6d87f
cifar10_test_9896,Test,deer,9a8503a44db89c80ed74269e156f3732f6e8b6e70db149c3f830d7773bb12045
cifar10_test_2367,Test,deer,ab2f1493f970d7919d427b178478841d05357de2f824c5141f23c9e399c0f56e
cifar10_test_7322,Test,deer,d25883475201576559d7d41e4c30e5b2b2ed991eb0b3b460930fde41fa9a2aed
cifar10_test_4027,Test,deer,a56a8d7984eb0981480871fdf694b13e29e74a634d7daf015f11310f79dd5056
cifar10_test_8703,Test,deer,ce982a09fca0016cfa86f7c61836329f97151e27617906124db8378bc4a8a201
cifar10_test_3914,Test,deer,3f9f060c1355d63be355bd5b28fb799c2889ed16085ac081a72b23bf9ee9425f
cifar10_test_5195,Test,deer,8a16b9948f54b81d128697bf2856e013caede51f5223e78144308d8bc85217fa
cifar10_test_7702,Test,deer,d660c0b53edc85a73cad432124c61a12e7a631797ce05040543a1121e9ac64f0
cifar10_test_4138,Test,deer,ef43415b56fb5621a57e1568d720ca26f0668c1b082c111c7de9e1b4d669d636
cifar10_test_4211,Test,deer,1ccb7e2a0bd67c375d2ebf755647f9a117b5af0e1617f6e9633038e0bf7b4cf3
cifar10_test_9290,Test,deer,4200acf5127119f4b1adec68c13750296cd7faa63844b949e71df9d7d2e96345
cifar10_test_58,Test,deer,c380214454d270c9e8e6ad3d3f6fea79bf6fc5d6a3721fd30dbc0d8fe2413604
cifar10_test_1645,Test,deer,02570d9db018e3e068e51eac5458c2ff2dbde12952a083a58dfff47773c414a6
cifar10_test_1628,Test,deer,7083f10afc004452ea1268d7ebadacea268e0209f14bb3af1a94560d5f7a5ef4
cifar10_test_1441,Test,deer,e63452c5d1124c13f0ccf02562b88c37f92e3c20a2d5dd678dd1b47585506fd9
cifar10_test_1267,Test,deer,5c433d3420cbec498f028222c7ae783516d59e1f3dba3ebec2d7c729210f8783
cifar10_test_3041,Test,deer,aebb19db2e7f8f640367107425fa950d63939bbc8aa5d81a8407f7e9a9ebd6f3
cifar10_test_8926,Test,deer,9748ec99a943771c5836cfce33754cc8a6c104cedd8e51864aebd58aa507a902
cifar10_test_2558,Test,deer,2b5ae8f2052d27397c504efb7bd3837d58ea43b548d6f1ffde9d0992e251f984
cifar10_test_4120,Test,deer,fb8ac5e270a4f72ae4e6385b0ab2aca16a1da5ac6b3e54f133588975511b24bf
cifar10_test_5854,Test,deer,c7ac569b5fcc9c795d2d8fdda255b7ce1452256de3edf482109aa5cc6b85a8a4
cifar10_test_9173,Test,deer,82e20104e94e7ab7360b0e66837af1cafcc2efae35ad0226c5d9559a90f14a34
cifar10_test_6438,Test,deer,cea1cc79879a33011b0dc9a29a48e507d6097905c56af1c5431e4618ac782303
cifar10_test_3952,Test,deer,a65d269fa2831c69ffc7283602da7d4053452222c741ba435e8a2a3f8126f09d
cifar10_test_7135,Test,deer,e798cd3799f65bebd461c4c26451eafb9abfab110cb15bdeede6d30b972232b6
cifar10_test_7081,Test,deer,a298bb8761e617ec75477a56d4cbc6a83ffb041953e38da2348e21fbe4885125
cifar10_test_5515,Test,deer,d4e130dcee005367afcd7c303ab38648706e392c26438f9c70bbe31bebc6ba6a
cifar10_test_8836,Test,deer,4c545c71c395d07adcf9494cd4be1bf5eedf6a28b90bdacc8c440561cb2b621b
cifar10_test_4571,Test,deer,d211a0bc4777b1126c80937f5285a21fbd6f6f39338df1685cbdb3475baf26c5
cifar10_test_5150,Test,deer,563e0f1e14722103c256f524b7e104397fc13d24bc60c12d6887531c5f2fbb85
cifar10_test_3188,Test,deer,0bb2b0dde0ddcac5b04140fe52747bba670da0b9842f8863785fc2578a234edb
cifar10_test_1194,Test,deer,9380a5149bdc33d8274eb782c5aa15aa699d5f5f8625d532bc2a9ca8f82991a5
cifar10_test_2030,Test,deer,b08b0244003292482bf126c2fb704359c199c64c00c0db6189b5091b06277369
cifar10_test_1590,Test,deer,d0139072e8fd20d68e9f3fd25371e90e2bc88b5d5898772fe93e823966bec8aa
cifar10_test_4350,Test,deer,4a609494cfcff5d4971a8aa6e88c56a2476433fb20c95bbafb088d8c3347a26d
cifar10_test_5903,Test,deer,4cbd1d04159056de759723d3d0e42360066cbbd227f9779c40185029890c2b1d
cifar10_test_7744,Test,deer,686ba3d19cc2fc57ccdfc4e91ecfbd003b6d4827a6a6f7c05758cd15dc5dab39
cifar10_test_9118,Test,deer,ea4752364ca347b77c0911b2f8b047a34a7a0a698fc316535cccbe6af4ed3a5b
cifar10_test_3431,Test,deer,9e1067a4cde4a772d7636738118bc326c23d53d7ac20650c4a55025d46245204
cifar10_test_4443,Test,deer,73a809f0fdbd7f0e8d9900f4cbdb4a38cceaf0b04b094a95fd150167fbd419aa
cifar10_test_8667,Test,deer,e57633f61cb12cb5ad11c5057a82a22c7c504d5b93cd9952de55a05b80b8e225
cifar10_test_3436,Test,deer,feef2ce385e323b281a3056bd97982d802485785af05664fb86d783643453b74
cifar10_test_6422,Test,deer,5a96ae9ef82b0544e80d193a534c0d232ffe31dd9549aaa12e62ed28f4beb6c8
cifar10_test_9417,Test,deer,2e2616f952e1b7946d6c6510e7dbe94ba9f3e64ae5f46b62b416d26d45d02a92
cifar10_test_5699,Test,deer,c45b1d76b74aa4b1b1d1f808d37016d54988ec85592da59dac572ed8d9c2385c
cifar10_test_9384,Test,deer,c87297454aa83c0464ac6eaee057ea0daf7271c2281bf3c732f3fef8f58c0dfb
cifar10_test_9406,Test,dog,9a515ae3c9562b8ae8e11f34401cfc699be7cd60248bd9bbb0c69d3ff1ac807f
cifar10_test_9838,Test,dog,a8f62f383731c360d83edeb0a596bba2bd7c1c01040f5d2e0a58b51c83596351
cifar10_test_1385,Test,dog,6801bb0a65c8ba15c9dc95a7a7e43095751fed1d8fb54ad83b55261195691597
cifar10_test_483,Test,dog,f23f14440dcd9daa90f64096bfe99b69dd0522c24fc9cbe3186c4ec383633f95
cifar10_test_8469,Test,dog,b36dcdd9275122a42c29777d3a81ab842b12def5714d0d743d8e37c3cec1b4d6
cifar10_test_9353,Test,dog,b9de173843d22da192517099cf10ef061c92965144ecaf261828e3f200fd75de
cifar10_test_7787,Test,dog,8512149029e2ca6a82f8269524c7f764be8d1910456b14c36202f7a7b8f238be
cifar10_test_2861,Test,dog,32452c40e253dfe941ece589d7b35794533c25a12e63cb3cd7f1330aa08b6a2b
cifar10_test_5062,Test,dog,2a66dd7782eea2711e1a751799cb6a56ca31754ec82fee1c987d473882a1165f
cifar10_test_3323,Test,dog,cbf0759ecc83d412e2e4b8fb9537b16ebd1186497f7e84a1352b15422cc7a7bb
cifar10_test_5229,Test,dog,d9c5b40f4fc64e9d38da73df14c5a7c085b18337f0365a3ac2073b10bafd3af1
cifar10_test_4143,Test,dog,87fe4199a4bd75ac5fcf9a623aaaf1cc34cbfe49cdace3ebd6d9345bebb93a7a
cifar10_test_2277,Test,dog,2a3b730d6ca7733ba94891304eea453f4d803274b8f8f5399eeb554659a34c12
cifar10_test_3268,Test,dog,dd591c0d1a3691b42d5339b897c53696b1342f7839b65c371de6589c164da9c8
cifar10_test_6199,Test,dog,abe3135aa68b052d9c835b48f6b0c44110e8eca35e1c2412840015e2daf4851a
cifar10_test_190,Test,dog,ee3f69ce4cd5bf963ec5bceeed2985de4f9b3ca54628744676378349e3231c59
cifar10_test_7971,Test,dog,b90de5661ac5646b2963d683eac4a9dd2fe2096716245a360fc1274c3d2148e2
cifar10_test_7137,Test,dog,a4c522dba71b6e8e463c08d8fd87e6cf2f5ac9d0e128c8fc17650b6546f518d0
cifar10_test_9058,Test,dog,f929ac6ed240403128b3724c3ff111d5291e92aa121eed37afc3f2375125f005
cifar10_test_9053,Test,dog,70f7f2b6046bc21ead5dc5b6a2152891130b9b3f4e904125b6ec41eb1ec7a21d
cifar10_test_8555,Test,dog,f1c092c2684a803afea465a7a4d41d9cc3d01a3285e45b2970acf1affe5081b6
cifar10_test_8458,Test,dog,d135f8f0fdafef2b0e3b113412ba935c4c6046e924ec51d1849bb1335d683865
cifar10_test_6224,Test,dog,b1e9b491754facef98a8f17dc7a32d300c6a5823cce02bbce239129ed9c9c823
cifar10_test_3306,Test,dog,633078207711c21569d226d963bc05482980fbcb841837d07d504127713e045f
cifar10_test_3623,Test,dog,6e3086fcc7e447cb267c8729b6e47ab6408f7a46e5b6f26c497356bc11871a31
cifar10_test_3945,Test,dog,c86515e8a3b90eff5fb53caddbf9d3f4b48dd7cd38f311cbb7153d07ae4111d1
cifar10_test_6920,Test,dog,eab87dd143933b181e9ab161951eac65affdb1f16456b072fbcdbe2beb7e5c16
cifar10_test_6031,Test,dog,d953eaceaac27271a690e380f3de477fddfca2a8db7e46c6eb4efa30c4c70381
cifar10_test_8212,Test,dog,f3c133165c037e070ff1f3003d5b0422195b31eb02f5c638001ed2cf0303689c
cifar10_test_5969,Test,dog,69d66c51f4e93761e723bc211a73dc7fdec70e0696fcec8cf4d4cd54dfbd5c51
cifar10_test_9523,Test,dog,9a8ece84da8a0338c8310b3cc9133a4a3b4d7f88afdb70ea2fbab20aa8b4be65
cifar10_test_9922,Test,dog,a8c347bfb305c44a1129052c379f1866b61fd367768969db17936cad6bd5f2e8
cifar10_test_9878,Test,dog,5fe216a054b9739d2b527de4147acdbfaf3de64d3edb9c3b04c3cb9942bc05df
cifar10_test_8317,Test,dog,a26c12e0055a0d623bd41c1cefea0c39d269baad4eec10f2a0699abb7127a6f2
cifar10_test_1675,Test,dog,0aaf6d15aa84390e392cb651c4b52a68807aeafb8680b765350ed4a692f3dfb4
cifar10_test_488,Test,dog,bb8695de1934ff7dc1a9b4a79addc798d25b29991632149a6a4cb6a549676baa
cifar10_test_4724,Test,dog,e2911c4490d834c3a09095f6fa5f9d4104a9e7fc6f616067b2186b5d67b4517f
cifar10_test_9586,Test,dog,632c56c9a57201c9ebc72347736cb451f7c7b1b6d0604ef65cc46cc56b1d154e
cifar10_test_1328,Test,dog,5e2dbb1f33e55771b1310d3b0a828d09b19cc33cb45972e974961ae0deca1aec
cifar10_test_652,Test,dog,9b83b49b6a7e49c711cce352c998723c3d457675242cd649e3369e1bf8683115
cifar10_test_9774,Test,dog,89de1e751e7c5cb77c576485edf62761917a71b8ade10bf68d1e191388c86040
cifar10_test_7368,Test,dog,89948b45e6acc872c5cc773a095fbf15d038a87bd7c398a93043be1fc47ccb20
cifar10_test_7852,Test,dog,d3c50ffc61ce2cc2a14e6d650d03ade5e9f420834afbe436f46f4a73a6766ee1
cifar10_test_9741,Test,dog,9333952ae2dad1b8ca380724e89889341cd656f1e2a597b26a5ce2e606ae1aa7
cifar10_test_8424,Test,dog,0957b46e6f8c1b12ce45430ab8ea56d826dbe1e1510e38c130f3c62c98a256f5
cifar10_test_9652,Test,dog,4c54269924138c6d8fd72bfcd97aa7a57f28c73810d08791399ce8315afd9a19
cifar10_test_9005,Test,dog,3b55bae2f5c8002b135bd7abcca8a387842985fd2831555635b1157ab3e5672b
cifar10_test_8847,Test,dog,83464eb279cc7f48cc2e9ff17edb4742c13cce88066f2b2a787a16c1fa29da32
cifar10_test_2392,Test,dog,4d2e796f30d2e6c66252e23e8b176dd4a10fb853a9cfb2f5ef36250808e8c6d0
cifar10_test_1872,Test,dog,47c307a09adf6f4e39d3254db4b7a598b1f06073d08e7ff57ad65ce943e9b171
cifar10_test_6257,Test,dog,9b8eae7757aafb2b46d37e74d6459f7b5e1e1f0cc4d4ab82d8beae544e110eef
cifar10_test_6837,Test,dog,da3ef5830d0fb25f329b9b5b34d4bcc168170648ad7c9e9da17a5087b4f4d56e
cifar10_test_6226,Test,dog,24eb2f73cf1a116437477839c0c6119df450f828b350d48b574cda1254bfb231
cifar10_test_5459,Test,dog,22ead715492d5aa9cab3f70eabdec5a89fab28dea78d77f7827b88f89945d8f3
cifar10_test_9892,Test,dog,4c94ccb64ea42f0f275cd6bab29a4e7a0e4b0ffd3941c60dd9663049da7bf214
cifar10_test_3006,Test,dog,929126d8d0fa0cf1f4d2b3d70259a5673b0fdd0f547e63e8c9065bf890babd26
cifar10_test_1362,Test,dog,cfec6ce81df928e81705c635716af4bc5191a95b33e55a84082858de2d5ae689
cifar10_test_2970,Test,dog,3a276d3f413c3f7581d5b36068e49f1974360491c103cfcb27e317014ce9a267
cifar10_test_3137,Test,dog,8bbaf7fde69ccd63192b94c4c4c860ab3b662f823acdce4d51c817cfc0a474a4
cifar10_test_2689,Test,dog,83563b085fb37b5303bf9b46ae94ad1e2dd008f36a8bf19609ec320f93bd2754
cifar10_test_446,Test,dog,5aceaaefe48967a991323cb649b07a1065b2c659526a110e217b1c91b180cbbe
cifar10_test_9928,Test,dog,6bd5218de2af168c3428197ae3fedfb70a8770b9a0ddabbfd343633737b7af66
cifar10_test_9376,Test,dog,346194d887d89ce388caf5bb218ffd3fae5210d975de3079788a376bd5898e1e
cifar10_test_1214,Test,dog,4baf237f4739bef45d9dbddfe5ed65aca91c15da4d0ecf7fe7c9e2effa0a51bb
cifar10_test_8263,Test,dog,d8ad8bd7a12d82d079169c60d7a28f61f00bd7d4174125f1d915220ce57240c0
cifar10_test_9304,Test,dog,908f06f3c31239e68f3866ef611e0de757281d7c333031cc359c9cf1927a9e15
cifar10_test_1908,Test,dog,d97af4fd39f7e795a410298fd7e55075456fc6516b57c58fdaac45317ee445b3
cifar10_test_3830,Test,dog,a2078dc96763ecba3805980dbea6091a29b92247fed39aa426de6e1889060ecb
cifar10_test_8618,Test,dog,d1c7bbccea576b0021afed1832058ca636c7a2335a84e4cd4c86cc9765e69ad4
cifar10_test_749,Test,dog,3a4b201d6884e5a65ec608eabbee1e7fcbe6570b07c748994992530c4b38d205
cifar10_test_3204,Test,dog,cc4546db76a4bac8b70f9e637aa01345f9c5ab880673ffcced7ff6b305b9c9b2
cifar10_test_8330,Test,dog,8031383b702372dceeae40cf4a4684658590a3b651adc13657f1485feed1304c
cifar10_test_3132,Test,dog,c187fabc47b6bd827a29f383730cea92ab31f5640ee598af17538508c480a499
cifar10_test_8301,Test,dog,2b3e4993d4b05f827507b7d572c2177b035317cc73b17c9af6b6f6cf74c96cc9
cifar10_test_2459,Test,dog,144a8736596f398c69c61e9fab027b27156b33bd32d04de6f591239301a91875
cifar10_test_9369,Test,dog,2525414e7a6304afa55bedc9621b5a421273c75be60ffaca66a6704915f9fe0a
cifar10_test_903,Test,dog,18a0f4a005614ba3289801cdf2830fe9fed9888fcedbab14d21ee972d29b215c
cifar10_test_7820,Test,dog,25c8d22292179e4530aae1098d7215814605a91e4897d1e36926e2a4728f7931
cifar10_test_6835,Test,dog,c480abc9a5faacab520e1d7c38ee325ff236bdbaac9fefc59da7540a7c1c4824
cifar10_test_6677,Test,dog,584864d6b212ca07b914d5ca42ba766374f663dce6dab2fdeea994a91d1451e0
cifar10_test_639,Test,dog,a51250f5ac8c09c24266521fbfdb6ef944eada299e912bc11bc361c458a460df
cifar10_test_4552,Test,dog,a3fe548997c64067f374a7c4101c7958119b4e993bc3802140b2e5e2a9bd0b59
cifar10_test_9309,Test,dog,e241e5fdbb8b96648ae3d07fdf1a63f0a03c24e69d5acb982cb661ff156b38d6
cifar10_test_6513,Test,dog,5c9160cb6fb0af0e5e8c4828496d75cd0651ba643f665c63cb70543658698953
cifar10_test_3017,Test,dog,309ea5e072b0b0133f346b73c634e8a07b83ff146677217302c46b329cdec034
cifar10_test_3404,Test,dog,47d613f637ef08d7bd390801afbe96d0d704ef71f29cdd9891d1920f61ec1ba8
cifar10_test_6993,Test,dog,0aae5170ce5df57bf33470ae249a72a56a8a37aff638af32667bb1c976db66b4
cifar10_test_3178,Test,dog,a572fd66fad6c77ae3e174875497111d61c7318bacd61e5c2be703db41b8c1d2
cifar10_test_1863,Test,dog,147343a82ed83c06bf82b176d81d09366b19b97d61ff12f0fa25699a3b17111e
cifar10_test_5615,Test,dog,4ea9b1407292ec02be0c17f06fa85672e5fa9bb038388eebe1111bdf332605b1
cifar10_test_6127,Test,dog,acde3f0183c6e62f88193ea9a8d8e3cd0a7b554c441ca394c537daf27c88c61f
cifar10_test_2472,Test,dog,0127eb09f20cd6490bc0b7adb5998e10a4c3d9234c7008d90cdc404e8d866847
cifar10_test_9107,Test,dog,e6b80ec5920924cd632ca958cd261783ed4cee92b749cec9c650884e98791d28
cifar10_test_3524,Test,dog,fe8f072a6f343a72b989a225866376429188b1f9732b5ca6b093f149d2989952
cifar10_test_5376,Test,dog,71d73e22c6eacc02411115bdcb025869e03dbe7f11fa3e12b55128f836738c9e
cifar10_test_9305,Test,dog,9cc83a5ad516dad35f2c5c447651adee8e5f6936a3c8dd0cef3157f8bda48674
cifar10_test_1698,Test,dog,febb6d98d4259e028cc1f6179e25382040d4d25cb96ea9cbe0f2b29576d10d23
cifar10_test_3275,Test,dog,f2db1b34fa5699bc720eb014875716e3e07aef3d3b878794f60219a6f48ff23f
cifar10_test_2201,Test,dog,5d4c6f91288e747686d3a5228ffc803015810ab2a4ace6669c2822b45812161d
cifar10_test_9311,Test,dog,d253784a38de798b7e8d51384b9eb656bb9108fe7191f8cb88264ffc1c637c14
cifar10_test_1559,Test,dog,64156ee4ed22f70b618edddba0a710c0bad3ffcbd811800047ce4a42189c7a3f
cifar10_test_8288,Test,dog,97959ea3220c152e9a200160597c8f73bc91050f826413a7701496e8f1b5abd7
cifar10_test_6683,Test,dog,1e27bd9ccb0f946b2448d320d78fad1445f000088bfb9aa36352b483432d43eb
cifar10_test_1561,Test,dog,de695da4c8f3ea5d89fb2c1f10c17bef2628fe6cc8992dda490374c0bafee4ec
cifar10_test_7716,Test,dog,bb0801d068bfe4bdc37a97456a11d8c72d14b2bea91b72cd74b9f6e449bd9bac
cifar10_test_4433,Test,dog,e13e248c879f8c7fce4d0be041f39c5c628ce88f3109fc6c903dfb65190e5784
cifar10_test_7386,Test,dog,d04c1078e6af71ca79f3f765cc2de88ce8beaf5099f3be7f1536d4877136e2b8
cifar10_test_9269,Test,dog,08c91099826e7e55b03c169fe592abf9a80920450d10ce251b2ff7821a7c848c
